TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE
7,6.194779116465863,3.0,2.0,7.483980185884756,28,4,12,0.05439957416931199,-0.4339837651145783
4,0.32630522088353414,-0.5,-0.5,-1.1016045531243683,25,3,1,-0.22574983333022794,-0.5644996947495867
0,-0.4779116465863454,-0.5,-0.5,-1.304813659373105,25,3,1,-1.5518890696459922,-0.31393661500776476
10,0.5773092369477911,1.5,0.18693042898421863,0.0,28,4,14,0.7372013736064117,1.1566276169801182
12,5.692771084337349,1.5,2.0,3.096695581974531,28,4,12,0.8228624358571076,-0.3159322230133913
10,0.9789156626506024,4.0,2.0,2.8609730187259967,25,7,13,0.3194040748362586,0.5770820769642215
2,0.6275100401606426,0.0,0.0,-1.0843317790932256,25,5,11,0.3176565417137505,-0.33833408541567084
0,-0.22690763052208834,0.0,-0.5,0.0,25,5,11,0.4019864217490665,-0.29825867526627087
4,0.0741847389558233,0.0,0.5,-0.10587993250555865,28,4,16,-1.816085963621821,-2.1906253799505033
2,2.1636546184738954,0.0,0.5,-0.43507868462851207,28,4,12,0.9349247083692861,-0.07435086338845119
10,0.004016064257028112,3.0,0.5,0.09326499161820329,28,4,0,1.3492406291434222,0.4638924177288739
12,15.085341365461847,1.0,2.0,0.0,28,4,12,0.8161312394107121,-0.14465919065770527
0,0.12048192771084337,-0.5,-0.5,0.0,25,5,11,0.45379416284456336,-0.21910516427295604
0,-0.43775100401606426,-1.0,-0.5,0.0,25,5,11,1.7575109066085557,0.1850128773405381
0,-0.642570281124498,0.0,-0.5,-1.8128364249949467,25,7,13,0.09155062264654922,0.8503566994782489
2,-0.2580321285140562,-1.0,-0.5,0.0,25,7,13,0.11346664998518682,0.9572795361514336
2,0.12550200803212852,-1.0,-0.5,0.0,26,4,10,0.6677163996131356,-0.3889574266256926
2,1.179718875502008,-0.5,0.0,-0.7551330269702723,25,3,1,-0.24309284481503668,-0.5865156934324981
10,0.24497991967871485,1.5,1.5,0.0,28,4,14,-0.44064735784019954,1.4476133842192214
7,-0.2259046184738956,0.0,0.0,0.0,28,4,9,-0.7393648751101434,0.08227418853857184
2,6.802208835341365,0.5,1.0,1.0483477909872656,25,5,11,-0.003002098017969231,-0.7036569929132368
0,-0.5793172690763052,-1.0,-0.5,0.0,25,7,13,0.2746788619116606,1.621763574770574
2,-0.25100401606425704,-1.0,-0.5,-1.1290377824679478,25,5,11,1.420011157855441,0.04559932609154368
0,-0.47690763052208834,-0.5,-0.5,-1.355615935935289,25,5,11,1.5321099323648968,0.10616409974639882
2,6.802208835341365,0.5,1.0,1.0483477909872656,25,5,11,-0.003002098017969231,-0.7036569929132368
2,-0.13052208835341367,0.0,0.0,-1.503958583496867,25,3,1,-0.3563733714882296,-0.237449521255619
7,0.050200803212851405,0.5,0.0,-0.5935817875025267,28,4,9,-0.8002753017915211,-0.12172899177797036
11,-0.7088353413654619,0.0,-0.5,0.0,25,7,13,0.18693946718753324,0.676822901483904
12,3.1877510040160644,1.5,1.0,3.7286759024081024,28,4,9,-0.41621953680979384,-0.5179308907769001
0,-0.6325301204819277,0.0,-0.5,0.0,28,4,14,0.45718656722200407,0.6395524237569631
0,-0.4166666666666667,0.0,-0.5,-1.4409637605597585,25,5,11,1.1535990489161887,0.04084034021764825
12,-0.12650602409638553,0.5,0.0,0.0,28,4,9,-0.7892870599056285,0.1352255741895693
7,-0.12550301204819278,0.0,0.0,0.0,28,4,0,1.0590155296913812,0.8274156172627789
10,0.09036144578313253,1.5,1.5,0.9264223272380236,28,4,0,1.516369586700755,0.756934146016842
0,-0.42771084337349397,-1.0,-0.5,0.0,25,7,13,0.4284743242541839,0.5632740921711273
0,0.1706827309236948,-0.5,-0.5,-1.2032091062487367,25,5,11,0.7109552968336414,-0.45550605611514583
0,-0.29116465863453816,-0.5,-0.5,-1.2032091062487367,25,7,13,0.5414685383858227,0.10989312630732273
0,-0.39759036144578314,-1.0,-0.5,-1.6350284570273022,25,3,1,-0.24584190148943147,-0.22448153209809374
7,1.3755020080321285,0.0,1.0,0.0,28,4,9,-0.5275962561844174,-0.48276485441237393
10,0.8684738955823293,2.0,2.5,2.4545548062285234,28,4,14,0.3023154366454472,0.8859353132043638
10,0.8785130522088354,0.5,0.5,-0.024596290006063982,28,4,9,-1.169886542014477,-0.6902259672922447
0,-0.5923694779116466,-1.0,-0.5,-1.4064182124974733,25,3,1,-1.3489778885115906,-0.08707249340199207
4,0.16054216867469878,0.0,1.5,0.3533726476165862,8,10,11,-0.8919010185445734,-1.8013957415446717
2,0.07429718875502007,-0.5,-0.5,-1.1930486509362999,25,3,1,-0.4401785353118536,-0.13775321947282998
0,-0.5572299196787148,-1.0,-0.5,0.0,25,7,13,0.4341777613381244,2.161343527387812
10,0.5271084337349398,1.5,0.0,0.0,28,4,9,-0.5015748948327857,0.04037334617766551
7,-0.09036144578313253,0.0,0.0,-0.5935817875025267,28,4,9,-0.9214995756352168,0.013679491941613869
7,0.6767068273092369,0.0,0.0,-0.08555902188068498,28,4,9,-1.2299779551305978,-0.06923965319634591
7,-0.09036144578313253,0.0,0.0,-0.5935817875025267,28,4,9,-0.9214995756352168,0.013679491941613869
10,0.07530020080321286,1.0,0.5,-0.756149072501516,28,4,14,0.5274494900336205,0.6536493116426068
2,0.07530120481927711,-0.5,0.0,-1.2529953372796772,25,5,11,0.9311148123972061,-0.048453471445168796
7,-0.1958835341365462,0.0,0.0,-0.8658819898758338,28,4,16,-1.3714197727494315,-2.4681494503497374
0,-0.5471887550200804,-1.0,-0.5,-1.5588250421840257,25,3,1,-1.1091939866297384,-0.44059489684191927
12,1.178714859437751,1.0,0.18693042898421863,0.9304865093629984,28,4,9,-0.3716414725618973,0.30707938091277653
2,4.292168674698795,-0.5,0.0,-0.5163623271280067,25,5,11,0.6260356814038465,-0.395943538736948
2,7.705823293172691,0.0,0.5,-0.10587993250555865,25,5,11,0.6484650180800371,-0.3895827237301072
2,0.25100401606425704,0.0,1.0,0.5647101181152724,25,0,20,1.1213483935814943,1.163605813938201
2,0.12550200803212852,0.0,-0.5,-1.548664586871589,25,5,11,0.5694199428466732,-0.4806000600065804
0,0.050200803212851405,-0.5,0.0,-0.9237965851567238,25,3,1,-1.0669064227147618,-0.9762311243672197
7,-0.3413654618473896,-0.5,0.0,-1.3901614839975744,28,4,0,1.4256370281950255,0.8673891198146099
2,-0.22791164658634538,-1.0,-0.5,-1.545616450277858,25,7,13,0.44582646123827147,1.0922981985748523
7,2.182730923694779,0.5,0.0,-0.45946377737836047,28,4,9,-1.0610991830758967,-0.48764454637288634
0,-0.22590361445783133,0.0,-0.5,0.0,25,5,11,0.3287816660896356,-0.5452183815045363
0,-0.4718875502008032,-1.0,-0.5,0.0,25,7,13,0.22151256210278528,0.7892754620757673
12,0.0642570281124498,-0.5,-0.5,-1.1463105564990903,28,4,14,0.23829663675340382,0.870571011409171
10,-0.1757028112449799,0.0,0.5,0.0,28,4,14,-0.10309285609100702,1.8537260444442483
0,-0.19678714859437751,-0.5,-0.5,0.0,25,5,11,0.7756972925480281,-0.049710002018842216
11,0.14558232931726908,0.0,0.0,0.0,28,4,14,0.578521487745205,2.012083525532475
0,-0.3112449799196787,-0.5,0.0,-1.0,25,3,1,-1.4553116288166903,-0.07767522774095882
7,0.7781124497991968,0.5,1.0,0.9812887859251825,28,4,16,-2.0272465961544293,-2.545032301762893
10,1.0793172690763053,1.5,1.0,-0.18716357500505332,28,4,9,-0.8787625808780438,-0.6666081394763881
0,2.5803212851405624,-0.5,0.0,-0.39037268125379,25,5,11,0.08540117678262187,-0.6804972545900967
10,0.9738955823293173,1.0,0.5,-0.39037268125379,28,4,9,-0.5137460295698457,-0.49831911988482874
0,-0.27710843373493976,0.0,-0.5,0.0,25,5,11,0.19242845503712508,-0.5052537835001121
2,6.197791164658635,0.5,1.0,0.82888195623863,25,5,11,0.09702021880999123,-0.67794560707056
10,0.15562248995983935,4.0,0.5,1.0422515177998035,28,4,0,1.4827558099029619,0.6100843083170481
10,0.5773092369477911,1.0,1.0,0.06684780780586752,28,4,16,-1.8890169543012667,-2.42614867917945
0,-0.07530120481927711,0.0,0.5,0.0,25,5,11,0.4541306656324752,-0.23280035813274613
8,-0.07530120481927711,0.0,0.18693042898421863,0.0,28,4,16,-2.364933417643894,-2.8010014311543543
2,-0.4779116465863454,0.0,-0.5,0.0,25,7,13,0.33544213991625577,0.24919091844059102
7,-0.30622590361445784,0.0,0.0,-0.756149072501516,28,4,16,-0.8505830389338455,-1.9260237865779477
11,0.8273092369477911,2.0,0.0,0.9934813323001067,28,4,9,-0.8483324626605744,-0.686362383126406
10,0.928714859437751,2.0,0.5,1.9109704470131528,28,4,14,0.6604901448278256,0.45116781953277035
7,0.04317269076305221,0.0,0.0,0.0,28,4,14,0.18435238812626925,0.49809181600622954
0,-0.5021084337349397,-1.0,-0.5,-1.5435843592153706,25,5,11,1.7871904525058455,0.25757009751862225
2,0.045180722891566265,-1.0,-0.5,-1.5893064081213364,25,5,11,0.6155231061707994,-0.42452317822774416
0,-0.4718875502008032,-0.5,-0.5,-1.2032091062487367,25,3,1,-1.5515730992315793,-0.31377435436667633
2,10.115461847389557,1.0,2.0,1.4720387775158816,28,4,12,0.3205459029405092,-0.4901427666081229
11,-0.45180722891566266,-1.0,-0.5,0.0,25,5,11,0.09805824435923631,-0.43027551583074947
7,5.89859437751004,0.0,0.18693042898421863,0.0,28,4,16,-1.0038286899415385,-1.3155309868639953
0,-0.558433734939759,-1.0,-0.5,-1.4826216273407495,25,3,1,-1.2046957592250067,-0.34557447182408296
2,-0.1857429718875502,-1.0,-0.5,-1.1808561045613757,25,3,1,-0.9882628694520965,-0.5938203904608049
2,10.115461847389557,1.0,2.0,1.4720387775158816,28,4,12,0.3205459029405092,-0.4901427666081229
11,-0.45180722891566266,-1.0,-0.5,0.0,25,5,11,0.09805824435923631,-0.43027551583074947
7,5.89859437751004,0.0,0.18693042898421863,0.0,28,4,16,-1.0038286899415385,-1.3155309868639953
2,-0.1857429718875502,-1.0,-0.5,-1.1808561045613757,25,3,1,-0.9882628694520965,-0.5938203904608049
0,1.9829317269076305,-0.5,0.0,0.0,25,5,11,0.7737649680639491,-0.14454541033016682
0,-0.12650602409638553,-0.5,0.0,-0.7967908937512633,25,7,13,0.08467113683594103,0.9934626697047274
11,0.12550200803212852,-1.0,-0.5,0.0,25,5,11,0.2325327432363968,-0.616444866547411
10,0.3845381526104418,4.0,2.0,3.023540303724986,28,4,14,0.835267411514666,0.8852308645678035
7,-0.07630522088353414,1.0,1.0,0.0,28,4,14,-0.4065636178267113,0.9085281286781398
10,0.9789156626506024,1.0,0.0,0.0,28,4,9,-0.20913800247961123,0.32764294897962704
2,0.20080321285140562,-1.0,-0.5,-1.4196268044036413,25,5,11,0.053158506259857304,-0.45270903884585917
2,1.6305220883534137,0.0,0.0,-0.44727123100343624,25,5,11,0.6769217470665108,-0.0450459979837184
7,-0.16666666666666666,0.0,0.0,-0.7358281618766424,28,4,16,-1.1725671574439567,-1.2385867930135082
10,0.6767068273092369,2.0,1.0,1.4080279090475296,28,4,14,0.09060157071579929,0.400629566219879
2,-0.12550200803212852,0.0,-0.5,-1.737649055682914,25,5,11,0.12640090460407666,-0.6312907258066491
0,-0.5923694779116466,0.0,-0.5,0.0,25,7,13,0.3731509845402531,0.4253535366982901
0,-0.12550200803212852,-0.5,-0.5,-1.304813659373105,25,5,11,0.6055398098990838,-0.16658020750184496
12,4.086345381526105,0.5,1.0,1.460862276672201,28,4,12,0.010631397987393643,-0.6439351830763725
2,1.5311244979919678,0.5,0.0,-0.34261854128533686,25,5,11,1.0936981305987084,-0.1289782827337893
2,-0.3704819277108434,-1.0,-0.5,0.0,25,7,13,0.34229881197850487,0.6116010495530035
10,0.36646586345381527,1.0,1.0,1.560434738734082,28,4,16,-2.2691145339467824,-2.9049174989978486
2,4.543172690763052,0.0,1.0,0.31171478083559523,25,5,11,0.42888725309910275,-0.6052399777696851
0,-0.4919678714859438,-0.5,-0.5,0.0,28,4,14,0.49572355091061826,2.095209454048276
2,-0.19779116465863453,0.0,0.0,-1.1046526897180995,25,3,1,-0.7897855403067522,-0.7718668151849203
7,-0.11546184738955824,-0.5,0.0,0.06684780780586752,28,4,0,2.0351610679779775,0.9957966505105472
7,-0.035140562248995984,0.5,0.0,-0.44727123100343624,28,4,9,-0.9448209298713811,0.053663877829039315
7,0.47690763052208834,0.0,0.0,0.0,28,4,9,-1.2180623343748842,-0.06049340888771331
0,-0.025100401606425703,-0.5,-0.5,-1.304813659373105,25,5,11,0.660068090483547,-0.09745618503319721
7,-0.12650602409638553,0.0,0.0,-1.6888788701832174,28,4,9,-1.0740984568775735,0.2099970584810907
2,0.928714859437751,-1.0,-0.5,0.0,25,5,11,0.5596168751868892,-0.2819584066027844
0,-0.4106425702811245,0.0,-0.5,-1.2540113828109207,25,7,13,0.5645138462671417,1.240009798581404
4,-0.6024096385542169,-1.0,-0.5,-1.5588250421840257,25,8,19,-1.0912019240048143,-1.516048531581176
0,-0.3273092369477912,-1.0,-0.5,-1.4064182124974733,25,3,1,-0.6486825068507714,-0.13659463892020965
0,-0.40160642570281124,0.0,-0.5,0.0,25,5,11,0.1194803540464707,-0.4153040035141441
0,-0.607429718875502,-1.0,-0.5,0.0,28,4,14,0.1319275351383759,0.6809457069176497
0,-0.6877510040160643,0.0,-0.5,-1.7041195531518725,25,0,20,2.110127045008916,0.7835102623488392
7,-0.035140562248995984,0.5,0.0,-0.44727123100343624,28,4,9,-0.9448209298713811,0.053663877829039315
2,1.5813253012048192,-0.5,0.0,-0.8221920320323555,25,5,11,0.7759174452194463,-0.1688281110164406
0,5.190763052208835,0.0,0.0,2.04813659373105,25,5,11,0.05479311132816207,-0.6317072607448943
10,0.16454618473895583,1.0,0.5,0.0,28,4,9,-0.44898122010718094,0.33182511806251713
0,-0.4578313253012048,0.0,-0.5,0.0,25,5,11,0.9048539066880874,-0.26883409316901485
10,2.033132530120482,6.0,2.5,3.87701854996968,28,4,9,-1.3287158579273266,-0.16090108506614118
2,4.993975903614458,0.0,1.0,0.3178110540230573,24,1,4,-0.10955485030705694,-0.45732357317347977
0,-0.5983935742971888,0.0,-0.5,-1.7112318718705783,25,3,1,-1.5052771597340333,-0.2479519401851129
0,43.850401606425706,1.0,2.0,0.0,25,5,11,0.6244797837674089,-0.27242757273121143
0,-0.5923694779116466,-1.0,-0.5,0.0,25,7,13,0.19716572987902603,1.117504993399591
2,2.6857429718875503,0.0,0.0,-0.2928323102543964,25,3,1,-0.4110100173773376,-0.2835641933123862
7,0.464859437751004,0.0,0.0,-0.656576610439635,14,10,11,-1.2878997807800128,-0.4433553065276255
0,0.050200803212851405,-1.0,-0.5,0.0,25,5,11,0.36233270507950205,-0.5350296005214841
10,0.2751004016064257,1.5,1.5,1.6579751097334756,28,4,16,-1.0272481432954768,-1.3158891475473304
11,0.9738955823293173,-0.5,0.0,0.0,25,3,1,-0.5649537690840736,-0.41098925561494865
12,-0.2469879518072289,0.0,0.0,0.0,28,4,14,-0.3180394301599061,1.1117961891393853
7,0.04317269076305221,0.0,0.0,-0.5021376896905951,28,4,14,0.051417817261848846,0.6583251884077
7,-0.1256024096385542,1.0,-0.5,-0.36293945191021054,28,4,14,-0.2561902177344874,0.8661899741017526
7,-0.26616465863453814,0.0,0.0,0.0,28,4,14,-0.21074751242469666,1.9052912888875484
0,-0.1757028112449799,0.0,-0.5,0.0,25,5,11,0.25106092894715204,-0.6471863322615787
2,-0.6184738955823293,-1.0,-0.5,0.0,25,0,20,1.3951167956715498,0.8155300253081504
0,0.8734939759036144,0.0,0.0,0.0,26,4,10,0.6721285785412637,-0.04635001947684794
7,-0.2560240963855422,0.0,0.0,-0.4635279595033352,28,4,0,1.7673687272644176,0.8862538981214152
0,-0.40682730923694777,-0.5,-0.5,-1.2032091062487367,25,7,13,0.06537412780620531,1.0475508692368751
4,1.0542168674698795,0.0,0.0,0.0,25,5,11,0.705197106753785,-0.1595733181133539
2,5.0953815261044175,0.0,0.5,0.5301645700529871,25,5,11,0.3420455793720187,-0.4515573840523174
10,3.1877510040160644,14.5,5.0,5.0962731874621,28,4,12,0.8780888171406946,-0.04858703965570852
2,0.6275100401606426,-0.5,0.0,-1.0254011382810921,25,5,11,-0.0571254345695242,-0.7138695193559467
10,0.15060240963855423,2.0,1.0,-0.268447217504548,28,4,0,1.372249435027302,0.7215939762815391
0,-0.6174698795180723,0.0,-0.5,-1.660429595308394,25,7,13,0.20672811249389297,0.7958272301539638
0,-0.5170682730923695,-1.0,-0.5,0.0,25,0,20,2.1980557938441727,0.34975096131860667
12,7.781124497991968,1.5,2.0,3.368995784347838,28,4,12,0.5735344023590271,-0.23493151313738123
10,1.0742971887550201,1.0,1.0,0.0,28,4,9,-0.24754836986494178,0.15408243734320223
0,9.713855421686747,1.0,2.0,0.0,28,4,12,0.6971906217753555,-0.22768519036398435
2,2.173694779116466,0.0,0.0,-0.47064027822204096,25,5,11,-0.07767605907028374,-0.7116869158553396
0,-0.3865461847389558,-0.5,-0.5,0.0,25,3,1,-0.46589761449807154,0.11474115765486445
8,-0.1757028112449799,0.0,0.18693042898421863,0.0,28,4,14,0.03787671693727145,1.6954496936766361
7,-0.22590361445783133,-0.5,0.0,0.0,25,3,1,-0.6354106087564587,0.36470664332872665
10,1.0742971887550201,1.0,1.0,0.0,28,4,9,-0.24754836986494178,0.15408243734320223
0,-0.6676706827309237,0.0,-0.5,0.0,25,7,13,0.26712637052514776,0.8259107487567929
10,2.6857429718875503,13.5,9.0,16.475983137391356,28,4,9,-0.9016812724560793,-0.22768519036398435
7,-0.22600401606425702,0.0,0.0,-0.6606407925646097,28,4,0,1.7741489732697406,0.9967167870724961
10,1.680722891566265,2.0,1.0,0.0,28,4,9,-0.9009911565688851,-0.5447108223043166
10,1.0291164658634537,2.0,0.5,0.05668735249343069,28,4,9,-1.0459109301214453,-0.5488524262268292
2,0.06325301204819277,0.0,0.0,-0.4919772343781583,25,3,1,-1.0451261371786864,-0.752881330791498
10,-0.32630522088353414,0.0,0.18693042898421863,0.0,28,4,0,1.0959030793753424,0.21076977531420218
2,1.1746987951807228,-1.0,0.0,-1.2946532040606682,25,5,11,0.8096669638198019,-0.28758113357176585
4,-0.3313253012048193,-0.5,0.5,-1.0,28,4,16,-2.1697891771304345,-2.6889377024645627
7,-0.22690763052208834,0.0,0.0,-0.5021376896905951,28,4,0,1.8963120328575584,0.9032754351221818
0,-0.6495983935742972,0.0,-0.5,-1.4887179005282116,28,4,14,0.2702929187941008,0.9352684844394131
0,-0.547289156626506,-1.0,-0.5,-1.355615935935289,25,0,20,2.007031716280137,0.26689019043569745
7,8.207831325301205,0.0,0.18693042898421863,0.0,28,4,9,-1.065995013468719,-0.8488426696483783
0,-0.7088353413654619,0.0,-0.5,0.0,25,7,13,-0.05312390311145465,1.488753382476845
0,0.11044176706827309,-0.5,0.0,-1.050802276562184,25,5,11,0.8144110827862024,-0.09007431526093236
11,-0.07530120481927711,0.0,0.0,-0.939037268125379,28,4,12,1.0246774163839767,-0.09729491378634322
0,-0.5090361445783133,0.0,-0.5,-1.7620341484327624,25,5,11,0.3711547815608982,-0.3502137410054552
7,2.5843373493975905,2.0,0.18693042898421863,1.2820382631733127,28,4,14,-0.06776120404356446,1.0688851753486495
12,-0.29819277108433734,-0.5,0.0,0.0,28,4,14,-0.3331763521805697,1.422855774339652
12,7.003012048192771,2.0,3.0,5.0962731874621,28,4,12,0.5638077607560881,-0.2628650782466677
0,-0.6276224899598394,-1.0,-0.5,0.0,25,7,13,-0.548965894250434,0.9341168296457307
10,5.145582329317269,1.5,1.5,0.0,28,4,12,0.4478968088997731,-0.2368054256622969
0,-0.5120481927710844,-0.5,-0.5,-1.2032091062487367,25,0,20,2.0093997833573316,0.2949721646679152
0,-0.7088353413654619,0.0,-0.5,0.0,25,7,13,-0.05312390311145465,1.488753382476845
0,0.07429718875502007,-1.0,-0.5,0.0,25,5,11,0.48896383727879406,-0.24485810467010427
10,1.2299196787148594,0.5,0.0,-0.43101450250353734,28,4,9,0.23845975505396474,-0.11904575483622212
2,-0.21084337349397592,-0.5,-0.5,-1.4744932630908,28,4,14,0.5846515419229824,1.2241587148632274
0,-0.6495983935742972,0.0,-0.5,-1.4887179005282116,28,4,14,0.2702929187941008,0.9352684844394131
0,-0.547289156626506,-1.0,-0.5,-1.355615935935289,25,0,20,2.007031716280137,0.26689019043569745
0,-0.44176706827309237,0.0,-0.5,-1.7721946037451994,25,5,11,0.6157729167150763,-0.42545419812528756
2,-0.6184738955823293,-1.0,-0.5,-1.5588250421840257,25,8,19,-1.0718193634188737,-1.6652432334225247
0,-0.5682730923694779,0.0,-0.5,-1.6197877740586468,25,7,13,0.4206035810783979,0.498864532839341
0,-0.13052208835341367,-1.0,-0.5,0.0,25,5,11,0.7109552968336414,-0.45550605611514583
10,1.1596385542168675,0.0,0.5,1.3734823609852442,28,4,9,-1.4450283317543402,-0.08411915185660171
0,1.1295180722891567,-0.5,0.0,0.0,25,5,11,0.22682702477759611,-0.6254434063650127
11,0.7730923694779116,0.5,0.0,0.44989697308473614,28,4,0,1.9735456964730573,0.3302826525787162
10,0.09437751004016064,1.5,0.5,-0.43101450250353734,28,4,0,1.5819077822319585,1.1008218291991585
7,-0.5421686746987951,0.0,0.18693042898421863,0.0,28,4,9,-0.5101003925858377,0.6293448442850035
0,-0.3273092369477912,0.0,0.0,-1.0,25,0,20,1.3433181800754936,0.22238823084775125
0,-0.4678714859437751,-0.5,-0.5,-1.355615935935289,25,5,11,1.026982745653326,0.0007362376376995978
2,-0.05344377510040161,-0.5,0.0,-1.4978623103094049,25,7,13,0.5672708877534663,1.0784862562051019
2,2.7359437751004014,0.0,0.0,0.5169559781468193,25,5,11,0.29862531285215116,-0.5489256413941307
12,8.960843373493976,2.5,2.5,5.124722462336924,28,4,12,0.5958496702935843,-0.26080515962100587
0,3.5843373493975905,1.5,1.0,0.524068296865525,25,5,11,0.7756687753625995,-0.1574936116046908
0,-0.13052208835341367,-1.0,0.0,0.0,25,5,11,0.6219793969497799,-0.21301544326399185
10,0.5753012048192772,0.5,0.0,0.0,28,4,14,0.16136639599066763,1.4304840032559012
0,1.1295180722891567,-0.5,0.0,0.0,25,5,11,0.22682702477759611,-0.6254434063650127
7,-0.5421686746987951,0.0,0.18693042898421863,0.0,28,4,9,-0.5101003925858377,0.6293448442850035
11,0.7730923694779116,0.5,0.0,0.44989697308473614,28,4,0,1.9735456964730573,0.3302826525787162
2,-0.18072289156626506,0.0,-0.5,-1.7935315599013166,25,5,11,0.32195237052538506,-0.5434721008253162
10,0.03413654618473896,1.5,0.5,0.0,28,4,0,1.3670889651537732,0.29938189440588225
2,-0.05344377510040161,-0.5,0.0,-1.4978623103094049,25,7,13,0.5672708877534663,1.0784862562051019
7,18.75,1.0,2.5,0.0,28,4,12,0.7234971549811924,-0.15999282123416173
2,0.4267068273092369,-0.5,0.0,-0.7622453456889781,25,5,11,1.097557076129635,-0.01568968408301362
0,-0.37751004016064255,-0.5,-0.5,0.0,25,7,13,0.4001886983802008,2.2733399772752874
2,7.193775100401607,1.0,1.0,3.0662142160372206,28,4,12,0.09049320541115433,-0.6555932143759241
0,3.137550200803213,-0.5,0.0,0.0,26,4,10,0.1989383581246724,-0.5429477219243767
10,0.5763052208835341,0.5,1.0,-0.13737734397411283,28,4,9,-0.28751235351193066,0.16977719678527534
2,6.9528112449799195,0.0,0.5,0.0,26,4,10,0.2560480143333299,-0.5447642495884762
0,0.2248995983935743,0.5,0.5,0.21925463749242002,25,0,20,1.9130687310100976,0.20891466127819394
7,0.1706827309236948,0.5,0.5,-0.18716357500505332,28,4,0,1.640304133846789,1.0259246918502696
0,2.3795180722891565,0.0,0.5,0.0,25,5,11,0.6383802006282572,-0.26357546324821274
0,-0.46686746987951805,-0.5,0.0,0.0,25,7,13,0.7574907806887553,1.5983505515442307
0,-0.07530120481927711,0.0,0.0,-0.5935817875025267,28,4,12,0.7659957460683084,-0.13691916020224584
0,17.24397590361446,1.5,2.0,0.0,25,5,11,0.6091763213838131,-0.25009496791957686
0,-0.5271084337349398,-1.0,-0.5,-1.4064182124974733,25,3,1,-1.5606735034426,-0.3132242512178915
7,-0.14971084337349397,0.0,-0.5,-0.5305869645654183,28,4,16,-1.8528708514382874,-2.004091932185803
12,3.5893574297188753,0.0,0.18693042898421863,0.21925463749242002,28,4,9,-0.36831180599230223,-0.5630264868564309
0,-0.6124497991967871,-1.0,-0.5,0.0,25,7,13,-0.0912319883312905,1.0777046348245836
2,7.193775100401607,1.0,1.0,3.0662142160372206,28,4,12,0.09049320541115433,-0.6555932143759241
2,-0.5773092369477911,0.0,-0.5,0.0,25,3,1,-0.6453745133421055,0.6268268361667657
10,1.9317269076305221,0.0,2.0,2.332629342479281,28,4,9,-1.3315116827858697,-0.12228404189750555
12,0.035140562248995984,0.0,0.0,-0.18716357500505332,28,4,9,-0.9425817604721679,0.03866960944701062
2,0.3714859437751004,-1.0,-0.5,-1.4948141737156737,25,5,11,0.006474733040611858,-0.641503252249359
7,0.0,0.0,0.0,-0.7967908937512633,28,4,14,0.4503584123451836,0.8642784645988815
0,-0.5321285140562249,-0.5,-0.5,0.0,22,9,17,1.9575384299533491,0.3239534981847056
11,0.1746987951807229,-1.0,0.0,-1.050802276562184,25,5,11,0.5382746136188711,-0.18180005775076294
2,-0.22690763052208834,-1.0,-0.5,0.0,25,5,11,0.8414681883123001,-0.06912587286880745
12,0.035140562248995984,0.0,0.0,-0.18716357500505332,28,4,9,-0.9425817604721679,0.03866960944701062
2,0.3714859437751004,-1.0,-0.5,-1.4948141737156737,25,5,11,0.006474733040611858,-0.641503252249359
10,0.346285140562249,1.5,1.0,0.12781053968048853,28,4,14,0.3657867065775205,0.7975012850601169
7,1.9779116465863453,1.5,2.0,1.43850927498484,28,4,9,-0.362938027571855,-0.40048584729136094
7,5.446787148594377,0.5,0.0,2.352950253104155,28,4,12,0.2927450692186505,-0.4616848225978969
10,1.2791164658634537,0.0,2.0,1.3572256324853453,28,4,9,-1.0856946851565838,-0.49105103044010234
0,-0.4879518072289157,-1.0,-0.5,0.0,25,7,13,0.0234960706738571,1.089883087448418
0,-0.572289156626506,-1.0,-0.5,0.0,25,7,13,0.19716572987902603,1.117504993399591
0,-0.6877510040160643,0.0,-0.5,0.0,25,7,13,-0.04642350522526686,1.4123741326873938
0,-0.5873493975903614,0.0,-0.5,-1.7112318718705783,25,7,13,0.0923388376515174,0.9125747507620213
0,0.9538152610441767,-0.5,0.0,0.0,25,5,11,0.7363606869802257,-0.417297632731583
0,0.3714859437751004,-0.5,0.0,-1.5588250421840257,25,5,11,0.3346003126026396,-0.36504278056411404
7,-0.12650602409638553,0.0,0.0,-0.146521753755306,28,4,0,1.2605373535521156,0.6148719866213516
0,3.3383534136546187,-0.5,0.0,0.0,25,5,11,0.6383802006282572,-0.26357546324821274
10,0.5753012048192772,3.0,2.0,2.291987521229534,28,4,9,-0.8729975466736067,-0.8380533264146631
0,-0.5281124497991968,0.0,-0.5,-1.5588250421840257,25,7,13,0.4463717098235434,1.1531716632052584
0,-0.32630522088353414,0.0,-0.5,-1.7620341484327624,25,5,11,0.25014381626404003,-0.555329989743771
2,-0.3756144578313253,-1.0,-0.5,0.0,25,7,13,0.20238095274855175,0.8651689193361879
0,-0.5291164658634538,-1.0,-0.5,-1.4165786678099102,25,3,1,-1.462424955547716,-0.24967546479890967
0,-0.5973895582329317,-1.0,-0.5,0.0,28,4,9,-0.9702297420801747,-0.15794873291484465
